"id","age_months","age_years","age_years_cont","age_zscored","stim_set","highest_count","knower_level","knower_level_cp_subset","trial","magnitude","set_chosen","count","correction_after_prompt","final_count","set_asked","n_bunnies","n_lions","trial_ratio","correct_set_chosen","target_count","correct_count","correct_set_chosen_or_correct_count","correct_count_when_correct_set_chosen","count_error","correct_count_approx"
"de2f766e-2bd6-4d93-9515-be1415ea6663",60,5,5.06301369863014,1.04248684500694,5,12,"CP","CP",1,"small",NA,1,NA,1,"lion",3,1,"1-3",0,1,1,1,0,0,1
"de2f766e-2bd6-4d93-9515-be1415ea6663",60,5,5.06301369863014,1.04248684500694,5,12,"CP","CP",2,"small",NA,1,NA,1,"lion",2,1,"1-2",0,1,1,1,0,0,1
"de2f766e-2bd6-4d93-9515-be1415ea6663",60,5,5.06301369863014,1.04248684500694,5,12,"CP","CP",3,"large","bunny",8,NA,8,"bunny",7,6,"6-7",1,7,0,1,0,1,1
"de2f766e-2bd6-4d93-9515-be1415ea6663",60,5,5.06301369863014,1.04248684500694,5,12,"CP","CP",4,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"de2f766e-2bd6-4d93-9515-be1415ea6663",60,5,5.06301369863014,1.04248684500694,5,12,"CP","CP",5,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"de2f766e-2bd6-4d93-9515-be1415ea6663",60,5,5.06301369863014,1.04248684500694,5,12,"CP","CP",6,"large","bunny",8,NA,8,"bunny",7,5,"5-7",1,7,0,1,0,1,1
"30d80917-9e93-4271-b90d-6d421bde9c8b",45,3,3.77808219178082,-0.414168392020484,6,9,"4","subset",1,"large","lion",4,NA,4,"lion",8,5,"5-8",1,5,0,1,0,-1,1
"30d80917-9e93-4271-b90d-6d421bde9c8b",45,3,3.77808219178082,-0.414168392020484,6,9,"4","subset",2,"small",NA,2,3,3,"lion",1,2,"1-2",0,2,0,0,0,1,1
"30d80917-9e93-4271-b90d-6d421bde9c8b",45,3,3.77808219178082,-0.414168392020484,6,9,"4","subset",3,"small",NA,4,NA,4,"bunny",3,1,"1-3",0,3,0,0,0,1,1
"30d80917-9e93-4271-b90d-6d421bde9c8b",45,3,3.77808219178082,-0.414168392020484,6,9,"4","subset",4,"large",NA,4,NA,4,"bunny",6,7,"6-7",0,6,0,0,0,-2,0
"30d80917-9e93-4271-b90d-6d421bde9c8b",45,3,3.77808219178082,-0.414168392020484,6,9,"4","subset",5,"small",NA,3,NA,3,"lion",3,2,"2-3",0,2,0,0,0,1,1
"30d80917-9e93-4271-b90d-6d421bde9c8b",45,3,3.77808219178082,-0.414168392020484,6,9,"4","subset",6,"large",NA,5,NA,5,"bunny",7,5,"5-7",0,7,0,0,0,-2,0
"21bed3fc-336e-4658-9229-acb38f0c0658",56,4,4.6986301369863,0.629405509133493,3,12,"CP","CP",1,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"21bed3fc-336e-4658-9229-acb38f0c0658",56,4,4.6986301369863,0.629405509133493,3,12,"CP","CP",2,"small","bunny",1,NA,1,"bunny",1,3,"1-3",1,1,1,1,1,0,1
"21bed3fc-336e-4658-9229-acb38f0c0658",56,4,4.6986301369863,0.629405509133493,3,12,"CP","CP",3,"large","lion",7,NA,7,"lion",5,7,"5-7",1,7,1,1,1,0,1
"21bed3fc-336e-4658-9229-acb38f0c0658",56,4,4.6986301369863,0.629405509133493,3,12,"CP","CP",4,"large","bunny",8,NA,8,"bunny",8,5,"5-8",1,8,1,1,1,0,1
"21bed3fc-336e-4658-9229-acb38f0c0658",56,4,4.6986301369863,0.629405509133493,3,12,"CP","CP",5,"small","lion",1,NA,1,"lion",2,1,"1-2",1,1,1,1,1,0,1
"21bed3fc-336e-4658-9229-acb38f0c0658",56,4,4.6986301369863,0.629405509133493,3,12,"CP","CP",6,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"3b6ba10b-c960-4835-817e-2b85af446cf9",50,4,4.20547945205479,0.0703480620867199,5,2,"CP","CP",1,"small","lion",1,NA,1,"lion",3,1,"1-3",1,1,1,1,1,0,1
"3b6ba10b-c960-4835-817e-2b85af446cf9",50,4,4.20547945205479,0.0703480620867199,5,2,"CP","CP",2,"small","bunny",2,NA,2,"lion",2,1,"1-2",0,1,0,0,0,1,1
"3b6ba10b-c960-4835-817e-2b85af446cf9",50,4,4.20547945205479,0.0703480620867199,5,2,"CP","CP",3,"large","bunny",7,NA,7,"bunny",7,6,"6-7",1,7,1,1,1,0,1
"3b6ba10b-c960-4835-817e-2b85af446cf9",50,4,4.20547945205479,0.0703480620867199,5,2,"CP","CP",4,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"3b6ba10b-c960-4835-817e-2b85af446cf9",50,4,4.20547945205479,0.0703480620867199,5,2,"CP","CP",5,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"3b6ba10b-c960-4835-817e-2b85af446cf9",50,4,4.20547945205479,0.0703480620867199,5,2,"CP","CP",6,"large","bunny",7,NA,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"43b8b342-9e60-411c-9437-7b00ace63264",43,3,3.58356164383562,-0.634685496133379,3,7,"2","subset",1,"small",NA,6,5,5,"lion",2,3,"2-3",0,3,0,0,0,2,0
"43b8b342-9e60-411c-9437-7b00ace63264",43,3,3.58356164383562,-0.634685496133379,3,7,"2","subset",2,"small",NA,4,3,3,"bunny",1,3,"1-3",0,1,0,0,0,2,0
"43b8b342-9e60-411c-9437-7b00ace63264",43,3,3.58356164383562,-0.634685496133379,3,7,"2","subset",3,"large",NA,5,7,7,"lion",5,7,"5-7",0,7,1,1,0,0,1
"43b8b342-9e60-411c-9437-7b00ace63264",43,3,3.58356164383562,-0.634685496133379,3,7,"2","subset",4,"large",NA,3,5,5,"bunny",8,5,"5-8",0,8,0,0,0,-3,0
"43b8b342-9e60-411c-9437-7b00ace63264",43,3,3.58356164383562,-0.634685496133379,3,7,"2","subset",5,"small",NA,1,NA,1,"lion",2,1,"1-2",0,1,1,1,0,0,1
"43b8b342-9e60-411c-9437-7b00ace63264",43,3,3.58356164383562,-0.634685496133379,3,7,"2","subset",6,"large",NA,4,NA,4,"bunny",6,7,"6-7",0,6,0,0,0,-2,0
"c5b18584-061a-4f59-ba7e-58c4ae5fd9b4",60,5,5.03835616438356,1.0145339726546,6,10,"4","subset",1,"large","lion",6,5,5,"lion",8,5,"5-8",1,5,1,1,1,0,1
"c5b18584-061a-4f59-ba7e-58c4ae5fd9b4",60,5,5.03835616438356,1.0145339726546,6,10,"4","subset",2,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"c5b18584-061a-4f59-ba7e-58c4ae5fd9b4",60,5,5.03835616438356,1.0145339726546,6,10,"4","subset",3,"small","bunny",3,NA,3,"bunny",3,1,"1-3",1,3,1,1,1,0,1
"c5b18584-061a-4f59-ba7e-58c4ae5fd9b4",60,5,5.03835616438356,1.0145339726546,6,10,"4","subset",4,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"c5b18584-061a-4f59-ba7e-58c4ae5fd9b4",60,5,5.03835616438356,1.0145339726546,6,10,"4","subset",5,"small","lion",2,NA,2,"lion",3,2,"2-3",1,2,1,1,1,0,1
"c5b18584-061a-4f59-ba7e-58c4ae5fd9b4",60,5,5.03835616438356,1.0145339726546,6,10,"4","subset",6,"large","bunny",7,NA,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"0571ad8b-d5a3-47b9-b45f-2613ce862980",70,5,5.9013698630137,1.99288450498646,1,29,"CP","CP",1,"small",NA,1,NA,1,"lion",3,1,"1-3",0,1,1,1,0,0,1
"0571ad8b-d5a3-47b9-b45f-2613ce862980",70,5,5.9013698630137,1.99288450498646,1,29,"CP","CP",2,"large","lion",7,NA,7,"lion",5,7,"5-7",1,7,1,1,1,0,1
"0571ad8b-d5a3-47b9-b45f-2613ce862980",70,5,5.9013698630137,1.99288450498646,1,29,"CP","CP",3,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"0571ad8b-d5a3-47b9-b45f-2613ce862980",70,5,5.9013698630137,1.99288450498646,1,29,"CP","CP",4,"small","bunny",2,NA,2,"bunny",2,3,"2-3",1,2,1,1,1,0,1
"0571ad8b-d5a3-47b9-b45f-2613ce862980",70,5,5.9013698630137,1.99288450498646,1,29,"CP","CP",5,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"0571ad8b-d5a3-47b9-b45f-2613ce862980",70,5,5.9013698630137,1.99288450498646,1,29,"CP","CP",6,"large","bunny",8,NA,8,"bunny",8,5,"5-8",1,8,1,1,1,0,1
"b4fcbd53-5ca2-4f83-bea5-a82109c8d9db",60,5,5.05479452054795,1.0331692208895,6,13,"CP","CP",1,"large","lion",5,NA,5,"lion",8,5,"5-8",1,5,1,1,1,0,1
"b4fcbd53-5ca2-4f83-bea5-a82109c8d9db",60,5,5.05479452054795,1.0331692208895,6,13,"CP","CP",2,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"b4fcbd53-5ca2-4f83-bea5-a82109c8d9db",60,5,5.05479452054795,1.0331692208895,6,13,"CP","CP",3,"small","bunny",3,NA,3,"bunny",3,1,"1-3",1,3,1,1,1,0,1
"b4fcbd53-5ca2-4f83-bea5-a82109c8d9db",60,5,5.05479452054795,1.0331692208895,6,13,"CP","CP",4,"large","bunny",5,6,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"b4fcbd53-5ca2-4f83-bea5-a82109c8d9db",60,5,5.05479452054795,1.0331692208895,6,13,"CP","CP",5,"small","lion",2,NA,2,"lion",3,2,"2-3",1,2,1,1,1,0,1
"b4fcbd53-5ca2-4f83-bea5-a82109c8d9db",60,5,5.05479452054795,1.0331692208895,6,13,"CP","CP",6,"large","bunny",7,NA,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"4cca90d9-de82-4985-b2f8-c1e35ce5440b",59,4,4.93424657534247,0.896510733833619,1,59,"CP","CP",1,"small","lion",1,NA,1,"lion",3,1,"1-3",1,1,1,1,1,0,1
"4cca90d9-de82-4985-b2f8-c1e35ce5440b",59,4,4.93424657534247,0.896510733833619,1,59,"CP","CP",2,"large","lion",7,NA,7,"lion",5,7,"5-7",1,7,1,1,1,0,1
"4cca90d9-de82-4985-b2f8-c1e35ce5440b",59,4,4.93424657534247,0.896510733833619,1,59,"CP","CP",3,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"4cca90d9-de82-4985-b2f8-c1e35ce5440b",59,4,4.93424657534247,0.896510733833619,1,59,"CP","CP",4,"small","bunny",2,NA,2,"bunny",2,3,"2-3",1,2,1,1,1,0,1
"4cca90d9-de82-4985-b2f8-c1e35ce5440b",59,4,4.93424657534247,0.896510733833619,1,59,"CP","CP",5,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"4cca90d9-de82-4985-b2f8-c1e35ce5440b",59,4,4.93424657534247,0.896510733833619,1,59,"CP","CP",6,"large","bunny",8,NA,8,"bunny",8,5,"5-8",1,8,1,1,1,0,1
"3e7cb505-7720-45ec-add1-135a56fe42a9",49,4,4.14520547945205,0.00201881855878044,2,14,"CP","CP",1,"large","lion",7,NA,7,"lion",6,7,"6-7",1,7,1,1,1,0,1
"3e7cb505-7720-45ec-add1-135a56fe42a9",49,4,4.14520547945205,0.00201881855878044,2,14,"CP","CP",2,"small","bunny",1,NA,1,"bunny",1,2,"1-2",1,1,1,1,1,0,1
"3e7cb505-7720-45ec-add1-135a56fe42a9",49,4,4.14520547945205,0.00201881855878044,2,14,"CP","CP",3,"large","bunny",6,7,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"3e7cb505-7720-45ec-add1-135a56fe42a9",49,4,4.14520547945205,0.00201881855878044,2,14,"CP","CP",4,"small","lion",1,NA,1,"lion",3,1,"1-3",1,1,1,1,1,0,1
"3e7cb505-7720-45ec-add1-135a56fe42a9",49,4,4.14520547945205,0.00201881855878044,2,14,"CP","CP",5,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"3e7cb505-7720-45ec-add1-135a56fe42a9",49,4,4.14520547945205,0.00201881855878044,2,14,"CP","CP",6,"small","bunny",2,NA,2,"lion",2,3,"2-3",0,3,0,0,0,-1,1
"290cf8a7-04cc-4afb-b9a0-269b23c02b54",49,4,4.13698630136986,-0.00729880555866613,2,2,"1","subset",1,"large",NA,3,NA,3,"lion",6,7,"6-7",0,7,0,0,0,-4,0
"290cf8a7-04cc-4afb-b9a0-269b23c02b54",49,4,4.13698630136986,-0.00729880555866613,2,2,"1","subset",2,"small",NA,3,NA,3,"bunny",1,2,"1-2",0,1,0,0,0,2,0
"290cf8a7-04cc-4afb-b9a0-269b23c02b54",49,4,4.13698630136986,-0.00729880555866613,2,2,"1","subset",3,"large","bunny",4,3,3,"bunny",7,5,"5-7",1,7,0,1,0,-4,0
"290cf8a7-04cc-4afb-b9a0-269b23c02b54",49,4,4.13698630136986,-0.00729880555866613,2,2,"1","subset",4,"small",NA,3,1,1,"lion",3,1,"1-3",0,1,1,1,0,0,1
"290cf8a7-04cc-4afb-b9a0-269b23c02b54",49,4,4.13698630136986,-0.00729880555866613,2,2,"1","subset",5,"large",NA,3,NA,3,"bunny",5,8,"5-8",0,5,0,0,0,-2,0
"290cf8a7-04cc-4afb-b9a0-269b23c02b54",49,4,4.13698630136986,-0.00729880555866613,2,2,"1","subset",6,"small",NA,3,NA,3,"lion",2,3,"2-3",0,3,1,1,0,0,1
"a12b3204-79cb-43e0-a0c7-f37c909afb13",41,3,3.48493150684931,-0.746496985542733,2,12,"CP","CP",1,"large",NA,10,NA,10,"lion",6,7,"6-7",0,7,0,0,0,3,0
"a12b3204-79cb-43e0-a0c7-f37c909afb13",41,3,3.48493150684931,-0.746496985542733,2,12,"CP","CP",2,"small",NA,NA,NA,NA,"bunny",1,2,"1-2",0,1,0,0,0,NA,0
"a12b3204-79cb-43e0-a0c7-f37c909afb13",41,3,3.48493150684931,-0.746496985542733,2,12,"CP","CP",3,"large",NA,10,NA,10,"bunny",7,5,"5-7",0,7,0,0,0,3,0
"a12b3204-79cb-43e0-a0c7-f37c909afb13",41,3,3.48493150684931,-0.746496985542733,2,12,"CP","CP",4,"small",NA,10,NA,10,"lion",3,1,"1-3",0,1,0,0,0,9,0
"a12b3204-79cb-43e0-a0c7-f37c909afb13",41,3,3.48493150684931,-0.746496985542733,2,12,"CP","CP",5,"large",NA,10,NA,10,"bunny",5,8,"5-8",0,5,0,0,0,5,0
"a12b3204-79cb-43e0-a0c7-f37c909afb13",41,3,3.48493150684931,-0.746496985542733,2,12,"CP","CP",6,"small",NA,10,2,2,"lion",2,3,"2-3",0,3,0,0,0,-1,1
"16828566-c88f-45af-ab9f-24a7d74183be",57,4,4.81917808219178,0.766063996189371,2,49,"CP","CP",1,"large","lion",8,7,7,"lion",6,7,"6-7",1,7,1,1,1,0,1
"16828566-c88f-45af-ab9f-24a7d74183be",57,4,4.81917808219178,0.766063996189371,2,49,"CP","CP",2,"small","bunny",1,NA,1,"bunny",1,2,"1-2",1,1,1,1,1,0,1
"16828566-c88f-45af-ab9f-24a7d74183be",57,4,4.81917808219178,0.766063996189371,2,49,"CP","CP",3,"large","bunny",5,NA,5,"bunny",7,5,"5-7",1,7,0,1,0,-2,0
"16828566-c88f-45af-ab9f-24a7d74183be",57,4,4.81917808219178,0.766063996189371,2,49,"CP","CP",4,"small","lion",1,NA,1,"lion",3,1,"1-3",1,1,1,1,1,0,1
"16828566-c88f-45af-ab9f-24a7d74183be",57,4,4.81917808219178,0.766063996189371,2,49,"CP","CP",5,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"16828566-c88f-45af-ab9f-24a7d74183be",57,4,4.81917808219178,0.766063996189371,2,49,"CP","CP",6,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"5bc3dbf9-80eb-4786-9a24-d29631e2ed4d",62,5,5.2,1.19778058029771,3,14,"4","subset",1,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"5bc3dbf9-80eb-4786-9a24-d29631e2ed4d",62,5,5.2,1.19778058029771,3,14,"4","subset",2,"small","bunny",1,NA,1,"bunny",1,3,"1-3",1,1,1,1,1,0,1
"5bc3dbf9-80eb-4786-9a24-d29631e2ed4d",62,5,5.2,1.19778058029771,3,14,"4","subset",3,"large","lion",5,7,7,"lion",5,7,"5-7",1,7,1,1,1,0,1
"5bc3dbf9-80eb-4786-9a24-d29631e2ed4d",62,5,5.2,1.19778058029771,3,14,"4","subset",4,"large","bunny",6,8,8,"bunny",8,5,"5-8",1,8,1,1,1,0,1
"5bc3dbf9-80eb-4786-9a24-d29631e2ed4d",62,5,5.2,1.19778058029771,3,14,"4","subset",5,"small","lion",1,NA,1,"lion",2,1,"1-2",1,1,1,1,1,0,1
"5bc3dbf9-80eb-4786-9a24-d29631e2ed4d",62,5,5.2,1.19778058029771,3,14,"4","subset",6,"large","lion",5,7,7,"bunny",6,7,"6-7",0,6,0,0,0,1,1
"6b2a3c49-2e54-4dd3-9e37-f97c1e5a4f7e",61,5,5.0986301369863,1.08286321618254,4,100,"CP","CP",1,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"6b2a3c49-2e54-4dd3-9e37-f97c1e5a4f7e",61,5,5.0986301369863,1.08286321618254,4,100,"CP","CP",2,"large","lion",7,NA,7,"lion",6,7,"6-7",1,7,1,1,1,0,1
"6b2a3c49-2e54-4dd3-9e37-f97c1e5a4f7e",61,5,5.0986301369863,1.08286321618254,4,100,"CP","CP",3,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"6b2a3c49-2e54-4dd3-9e37-f97c1e5a4f7e",61,5,5.0986301369863,1.08286321618254,4,100,"CP","CP",4,"large","bunny",7,NA,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"6b2a3c49-2e54-4dd3-9e37-f97c1e5a4f7e",61,5,5.0986301369863,1.08286321618254,4,100,"CP","CP",5,"small",NA,NA,NA,NA,"lion",3,2,"2-3",0,2,0,0,0,NA,0
"6b2a3c49-2e54-4dd3-9e37-f97c1e5a4f7e",61,5,5.0986301369863,1.08286321618254,4,100,"CP","CP",6,"small","bunny",3,NA,3,"bunny",3,1,"1-3",1,3,1,1,1,0,1
"cd16cc08-c2fe-4931-ac54-35a75f56f3bd",53,4,4.42739726027397,0.321923913257767,1,29,"CP","CP",1,"small","lion",1,NA,1,"lion",3,1,"1-3",1,1,1,1,1,0,1
"cd16cc08-c2fe-4931-ac54-35a75f56f3bd",53,4,4.42739726027397,0.321923913257767,1,29,"CP","CP",2,"large","lion",7,NA,7,"lion",5,7,"5-7",1,7,1,1,1,0,1
"cd16cc08-c2fe-4931-ac54-35a75f56f3bd",53,4,4.42739726027397,0.321923913257767,1,29,"CP","CP",3,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"cd16cc08-c2fe-4931-ac54-35a75f56f3bd",53,4,4.42739726027397,0.321923913257767,1,29,"CP","CP",4,"small","bunny",2,NA,2,"bunny",2,3,"2-3",1,2,1,1,1,0,1
"cd16cc08-c2fe-4931-ac54-35a75f56f3bd",53,4,4.42739726027397,0.321923913257767,1,29,"CP","CP",5,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"cd16cc08-c2fe-4931-ac54-35a75f56f3bd",53,4,4.42739726027397,0.321923913257767,1,29,"CP","CP",6,"large","lion",5,NA,5,"bunny",8,5,"5-8",0,8,0,0,0,-3,0
"f827db33-236b-4bef-9ebf-0d5bee60795a",53,4,4.47397260273973,0.37472378325663,2,12,"CP","CP",1,"large","lion",7,NA,7,"lion",6,7,"6-7",1,7,1,1,1,0,1
"f827db33-236b-4bef-9ebf-0d5bee60795a",53,4,4.47397260273973,0.37472378325663,2,12,"CP","CP",2,"small","bunny",1,NA,1,"bunny",1,2,"1-2",1,1,1,1,1,0,1
"f827db33-236b-4bef-9ebf-0d5bee60795a",53,4,4.47397260273973,0.37472378325663,2,12,"CP","CP",3,"large","lion",7,NA,7,"bunny",7,5,"5-7",0,7,1,1,0,0,1
"f827db33-236b-4bef-9ebf-0d5bee60795a",53,4,4.47397260273973,0.37472378325663,2,12,"CP","CP",4,"small","lion",3,1,1,"lion",3,1,"1-3",1,1,1,1,1,0,1
"f827db33-236b-4bef-9ebf-0d5bee60795a",53,4,4.47397260273973,0.37472378325663,2,12,"CP","CP",5,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"f827db33-236b-4bef-9ebf-0d5bee60795a",53,4,4.47397260273973,0.37472378325663,2,12,"CP","CP",6,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"735dba14-1ea1-40b7-aa66-dce533793411",36,3,3.07945205479452,-1.20616644200341,3,100,"CP","CP",1,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"735dba14-1ea1-40b7-aa66-dce533793411",36,3,3.07945205479452,-1.20616644200341,3,100,"CP","CP",2,"small","bunny",1,NA,1,"bunny",1,3,"1-3",1,1,1,1,1,0,1
"735dba14-1ea1-40b7-aa66-dce533793411",36,3,3.07945205479452,-1.20616644200341,3,100,"CP","CP",3,"large","lion",7,NA,7,"lion",5,7,"5-7",1,7,1,1,1,0,1
"735dba14-1ea1-40b7-aa66-dce533793411",36,3,3.07945205479452,-1.20616644200341,3,100,"CP","CP",4,"large","bunny",8,NA,8,"bunny",8,5,"5-8",1,8,1,1,1,0,1
"735dba14-1ea1-40b7-aa66-dce533793411",36,3,3.07945205479452,-1.20616644200341,3,100,"CP","CP",5,"small","lion",1,NA,1,"lion",2,1,"1-2",1,1,1,1,1,0,1
"735dba14-1ea1-40b7-aa66-dce533793411",36,3,3.07945205479452,-1.20616644200341,3,100,"CP","CP",6,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"ded76d87-c16e-47d6-83de-adff364a08f1",39,3,3.24931506849315,-1.01360221024286,1,3,"3","subset",1,"small",NA,NA,NA,NA,"lion",3,1,"1-3",0,1,0,0,0,NA,0
"ded76d87-c16e-47d6-83de-adff364a08f1",39,3,3.24931506849315,-1.01360221024286,1,3,"3","subset",2,"large",NA,5,NA,5,"lion",5,7,"5-7",0,7,0,0,0,-2,0
"ded76d87-c16e-47d6-83de-adff364a08f1",39,3,3.24931506849315,-1.01360221024286,1,3,"3","subset",3,"large",NA,NA,NA,NA,"bunny",6,7,"6-7",0,6,0,0,0,NA,0
"ded76d87-c16e-47d6-83de-adff364a08f1",39,3,3.24931506849315,-1.01360221024286,1,3,"3","subset",4,"small",NA,5,NA,5,"bunny",2,3,"2-3",0,2,0,0,0,3,0
"ded76d87-c16e-47d6-83de-adff364a08f1",39,3,3.24931506849315,-1.01360221024286,1,3,"3","subset",5,"small",NA,5,NA,5,"lion",1,2,"1-2",0,2,0,0,0,3,0
"ded76d87-c16e-47d6-83de-adff364a08f1",39,3,3.24931506849315,-1.01360221024286,1,3,"3","subset",6,"large",NA,NA,NA,NA,"bunny",8,5,"5-8",0,8,0,0,0,NA,0
"0f184f96-3761-4a9b-a224-460a82b3c2ee",67,5,5.61643835616438,1.66987353558166,4,39,"CP","CP",1,"large","bunny",3,5,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"0f184f96-3761-4a9b-a224-460a82b3c2ee",67,5,5.61643835616438,1.66987353558166,4,39,"CP","CP",2,"large","lion",4,10,10,"lion",6,7,"6-7",1,7,0,1,0,3,0
"0f184f96-3761-4a9b-a224-460a82b3c2ee",67,5,5.61643835616438,1.66987353558166,4,39,"CP","CP",3,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"0f184f96-3761-4a9b-a224-460a82b3c2ee",67,5,5.61643835616438,1.66987353558166,4,39,"CP","CP",4,"large","bunny",10,7,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"0f184f96-3761-4a9b-a224-460a82b3c2ee",67,5,5.61643835616438,1.66987353558166,4,39,"CP","CP",5,"small","lion",2,NA,2,"lion",3,2,"2-3",1,2,1,1,1,0,1
"0f184f96-3761-4a9b-a224-460a82b3c2ee",67,5,5.61643835616438,1.66987353558166,4,39,"CP","CP",6,"small","bunny",3,NA,3,"bunny",3,1,"1-3",1,3,1,1,1,0,1
"153b3d4c-ab40-40a6-ae0c-46542b90c82a",71,5,5.94794520547945,2.04568437498532,5,48,"CP","CP",1,"small","bunny",4,3,3,"lion",3,1,"1-3",0,1,0,0,0,2,0
"153b3d4c-ab40-40a6-ae0c-46542b90c82a",71,5,5.94794520547945,2.04568437498532,5,48,"CP","CP",2,"small","lion",1,NA,1,"lion",2,1,"1-2",1,1,1,1,1,0,1
"153b3d4c-ab40-40a6-ae0c-46542b90c82a",71,5,5.94794520547945,2.04568437498532,5,48,"CP","CP",3,"large",NA,NA,NA,NA,"bunny",7,6,"6-7",0,7,0,0,0,NA,0
"153b3d4c-ab40-40a6-ae0c-46542b90c82a",71,5,5.94794520547945,2.04568437498532,5,48,"CP","CP",4,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"153b3d4c-ab40-40a6-ae0c-46542b90c82a",71,5,5.94794520547945,2.04568437498532,5,48,"CP","CP",5,"large","bunny",5,NA,5,"bunny",5,8,"5-8",1,5,1,1,1,0,1
"153b3d4c-ab40-40a6-ae0c-46542b90c82a",71,5,5.94794520547945,2.04568437498532,5,48,"CP","CP",6,"large","lion",6,NA,6,"bunny",7,5,"5-7",0,7,0,0,0,-1,1
"a4f3ea62-fab3-42fa-ba16-27d75326e74c",54,4,4.56712328767123,0.480323523254354,6,15,"CP","CP",1,"large","lion",5,NA,5,"lion",8,5,"5-8",1,5,1,1,1,0,1
"a4f3ea62-fab3-42fa-ba16-27d75326e74c",54,4,4.56712328767123,0.480323523254354,6,15,"CP","CP",2,"small","lion",2,NA,2,"lion",1,2,"1-2",1,2,1,1,1,0,1
"a4f3ea62-fab3-42fa-ba16-27d75326e74c",54,4,4.56712328767123,0.480323523254354,6,15,"CP","CP",3,"small","bunny",3,NA,3,"bunny",3,1,"1-3",1,3,1,1,1,0,1
"a4f3ea62-fab3-42fa-ba16-27d75326e74c",54,4,4.56712328767123,0.480323523254354,6,15,"CP","CP",4,"large","bunny",6,NA,6,"bunny",6,7,"6-7",1,6,1,1,1,0,1
"a4f3ea62-fab3-42fa-ba16-27d75326e74c",54,4,4.56712328767123,0.480323523254354,6,15,"CP","CP",5,"small","lion",2,NA,2,"lion",3,2,"2-3",1,2,1,1,1,0,1
"a4f3ea62-fab3-42fa-ba16-27d75326e74c",54,4,4.56712328767123,0.480323523254354,6,15,"CP","CP",6,"large","bunny",7,NA,7,"bunny",7,5,"5-7",1,7,1,1,1,0,1
"d33ae3f6-52fb-4c72-b3f9-26770a5a6aea",62,5,5.1972602739726,1.1946747055919,3,79,"CP","CP",1,"small","lion",3,NA,3,"lion",2,3,"2-3",1,3,1,1,1,0,1
"d33ae3f6-52fb-4c72-b3f9-26770a5a6aea",62,5,5.1972602739726,1.1946747055919,3,79,"CP","CP",2,"small","bunny",1,NA,1,"bunny",1,3,"1-3",1,1,1,1,1,0,1
"d33ae3f6-52fb-4c72-b3f9-26770a5a6aea",62,5,5.1972602739726,1.1946747055919,3,79,"CP","CP",3,"large","lion",7,NA,7,"lion",5,7,"5-7",1,7,1,1,1,0,1
